Id,Title,Description,LikeCount,DislikeCount,ViewCount,FavoriteCount,CommentCount,PublishedAt,Channel Id,Channel Title,Tags,Thumbnail Default,ImageText,ContainsText
enD027PyuRo,b'ACADEMIA POWERLIFE BAURU...varia\xc3\xa7\xc3\xb5es para o treino de dorsal.',b'',9,0,2078,0,2,2012-04-18T20:26:04.000Z,UCiu12XVXtDFfasvxaehFnAA,LEVIDEOSLIFE,"['ACADEMIA', 'POWERLIFE', 'BAURU', 'variações', 'para', 'treino', 'de', 'dorsal']",b'https://i.ytimg.com/vi/enD027PyuRo/default.jpg',,
saSsVjj6VvA,b'\xe3\x80\x90English Patched\xe3\x80\x91Pokemon White- Vs Striation City Gym Leader (Chili/Pod)',"b""Alright, the first gym in Pokemon Black and White. It seems to be based off of a restaurant. The two trainers before the leaders were a waitress and a waiter. Not to mention, the three gym leader themselves are dressed as such.\r\n\r\nAnyways, based on what starter you chose, you'll either face Corn (if you picked Pokabu), Dent (if you picked Mijumaru), or Pod (if you picked Tsutarja). Each of them hold a pokemon to counter your starter. However, if you visit the Dream Lot before coming here, you'll be given a pokemon to counter -their- counter. It's a good thing I did just that. :3""",3,1,2078,0,5,2010-11-16T04:12:08.000Z,UCGzU5jWlQfNKLY28oYGoEjw,SmashKun,"['Pokemon', 'Black', 'White', 'English', 'Patched', 'Sanyou', 'City', 'Gym', 'Dent', 'Corn', 'Pod', 'Yooterii', 'Baoppu', 'Tsutarja', 'Hiyappu']",b'https://i.ytimg.com/vi/saSsVjj6VvA/default.jpg',,
X5IgytcT3GI,b'La gran genetica CPTV. Programa 136',b'Subirse al escenario no es nada f\xc3\xa1cil.',29,0,2077,0,4,2013-02-04T19:01:01.000Z,UCd9hw3iDTk0o9Vs7qp1mHLA,Cuerpos Perfectos TV,"['Bodybuilding', 'Fitness', 'Training', 'Model', 'TV', 'Sexy', 'Movie', 'Fight', 'Lucha', 'Boxeo', 'Culturismo', 'Dietetica', 'Nutrition', 'Nutricion', 'Sports', 'Bikini', 'KO', 'Arnold', 'Risa', 'Divertido', 'Bromas', 'Reality']",b'https://i.ytimg.com/vi/X5IgytcT3GI/default.jpg',,
lpJqiKL7mGo,b'Arm Training With Mike Dragna - 13 Weeks Out From Chicago Pro/Am',"b""Save up to 70% on brand name supps at: http://cheapsupp.com\n\nArm Day is most every guy's favorite or second favorite day behind chest day. No one really knows why. Maybe it's written into our genetic code. Who knows? Below are the exercises performed in this video, but also includes some exercises that were done, but not filmed. Check it out!\n\nWorkout:\n-Triceps-\n1. Flat Bench Skull Crushers w/ EZ Bar - 4 sets x failure\n2. Tricep Cable Exts w/ V-Bar - 3 sets x failure\n3. Giant Set (3 Rounds to failure):\nA. Reverse Grip E Bar Tricep Exts \nB. Cable Rope Tricep Exts\nC. Close Grip Tricep Dips on Assisted Pullup Machine\n\n-Biceps-\n1. Standing EZ Bar Curls - 4 sets to failure\n2. Giant Set (3 Rounds to failure):\nA. EZ Bar Drag Curls \nB. Bisolator Machine Seated Curls\nC. Nautilus Single Arm Preacher Curls\nD. Ronnie Coleman Cable Curls on Cable Fly\n\nWe always have Species Nutrition NITROLYZE-S on sale: http://cheapsupp.com/nitrolyze-s.html""",9,0,2076,0,0,2015-03-23T22:23:25.000Z,UCxOCGAhQMwCVjQjumNxfjzg,Jody Westby-Hanalei,"['Mike Dragna', 'CheapSupp.Com', 'Biceps', 'Arm Training', 'Triceps', 'International Federation Of BodyBuilding & Fitness (Organization)', 'National Physique Committee (Sports Association)', 'Bodybuilding', 'Cal State Pro/Am', 'IFBB New York Pro', 'RxMuscle', 'StrengthAddicts']",b'https://i.ytimg.com/vi/lpJqiKL7mGo/default.jpg',,
LhHAgeBLUEM,b'Paula GYM 02',b' ',3,0,2076,0,0,2012-06-11T16:18:50.000Z,UC3_dtk82110yqVmdMywAbEQ,DiariOle,"['02', 'Paula', 'GYM', '5']",b'https://i.ytimg.com/vi/LhHAgeBLUEM/default.jpg',,
e4TkWkwYiTA,b'FIBO VLOG #2: Impressionen von 4 Tagen auf der Messe',"b'Heyhey meine Freunde,\nin diesem Video gibts die verschiedensten Eindr\xc3\xbccke und Perspektiven von den 4 Tagen Fibo! :)\n\n\xe2\x97\x98 Channel-Abo: http://bit.ly/1hTpmXS\n\xe2\x97\x98 Follow me on Instagran: https://instagram.com/patrick_teutsch/\n@patrick_teutsch\n@patrick_teutsch\n@patrick_teutsch\n\xe2\x97\x98 Follow me on Facebook: https://www.facebook.com/PatrickTeutschGNBF'",111,2,2076,0,9,2015-04-18T19:32:31.000Z,UCne8Oy6kxGhZtpd-CKraNJw,Patrick Teutsch,"['FIBO', 'Daniel Gildner', 'Mischa Janiec', 'Karl Ess', 'GA', 'ProBro', 'Patrick Reiser', 'Natural Bodybuilding', 'fibotakeover', 'Road to Glory', 'tim Gabel', 'Uncle Bob', 'Jil', 'Sai', 'Germany', 'Cologne', 'Frankfurt', 'Bodybuilding', 'Fitness', 'Aesthetic', 'Muskelaufbau', 'Wettkampf', 'GNBF']",b'https://i.ytimg.com/vi/e4TkWkwYiTA/default.jpg',,
wSiOOTorvAQ,b'PURO CAMPEON RUTINA DE PECHO Y ESPALDA POR IFBB PRO JUAN CARLOS GRAHAM',"b'Conoce las rutinas, dietas y suplementos de los campeones, se parte de nuestras redes sociales.\n\nFacebook: https://www.facebook.com/PuroCampeon\nTwitter: https://twitter.com/puro_campeon\nInstagram: http://instagram.com/puro_campeon'",32,1,2075,0,4,2015-03-26T16:38:54.000Z,UC3VMggID4ZiA4l8Y6ceMIMQ,Puro Campeon,"['Puro Campeon', '#PuroCampeon', 'Mr Mexico', 'IFBB PRO', 'Atomoz', 'Suplementos', 'Dietas', 'Ejercicios', 'Rutinas']",b'https://i.ytimg.com/vi/wSiOOTorvAQ/default.jpg',,
XfO_w4-4ZDc,"b'Torphichen and Bathgate Pipe Band - British Championships, 2011'","b""Torpichen and Bathgate Pipe Band playing in the British Pipe Band Championships held in Annan, Scotland on 25 June 2011. The band is led by Pipe Major Stuart Shedden and Leading Drummer Callum Firth.\r\n\r\nThe band's medley comprises: Angus MacKenzie of Dumbarton, Ryan's Reason, Last Tango in Harris, Jimmy Ward's Jig, Lily's March, The Smith's a Gallant Fireman, The Old School House, McFadden's Reel, Caithness Reel, and Dancing Feet.\r\n\r\nThis is, I think, the only UK Grade One pipe band which has not been documented on this channel until now. I was determined last season to rectify this. I recorded the band at Gourock - only to have their performance interrupted by a loudspeaker reminder to head over to the bungy jumping. I also recorded the band at Dunbar - but someone had the great idea of holding the Grade One competition next to a specially customised car which bounced up and down while emitting loud music from a number of speakers. Even here, at Annan, there is more crowd noise than there should be for a major championship.""",5,1,2075,0,0,2012-03-27T15:44:14.000Z,UC-fCN93e1Pq1v6kU2pQ07kg,dronechorus,"['Torphichen', 'Bathgate', 'Pipe', 'Band', 'Grade', 'One', 'British', 'Championship', '2011', 'Annan', 'Scotland', 'Medley', 'Stuart', 'Shedden']",b'https://i.ytimg.com/vi/XfO_w4-4ZDc/default.jpg',,
FTjYiA0W2g0,b'Elena Bartley',b'During a conference with The Federacion Espanola de Pilates en Mdrid',9,0,2075,0,1,2012-05-14T14:10:26.000Z,UCRyJzVMwylUqx_DYJbvH67w,Elena Bartley,"['Elena Bartley', 'Pilates clasico', 'pilates', 'Certificaciones en epanol', 'conferencias de pilates']",b'https://i.ytimg.com/vi/FTjYiA0W2g0/default.jpg',,
yJuA1tpkoSU,b'Dekoracja Mr. Olympia Moskwa 2014 - kat. powy\xc5\xbcej 100 kg. Czwarte miejsce dla Marka Olejniczaka',b'Zobacz wi\xc4\x99cej na www.paco.pl',12,1,2074,0,0,2014-11-29T19:21:53.000Z,UC8h4730LU6tJSnHd2F_NlFg,PACO LUBLIN,"['paco', 'lublin', 'paco lublin']",b'https://i.ytimg.com/vi/yJuA1tpkoSU/default.jpg',,
fQj5Av69tPc,"b'Pilates, membros inferiores no reformer'",b'Exerc\xc3\xadcios de membros inferiores no reformer\r\nExecutado pela fisioterapeuta Carol Pretti\r\nLocal: Companhia Zen\r\n\r\nwww.fisiopravoce.com.br\r\ntwitter.com/fisiopravoce\r\nwww.fisiopravoce.com.br',1,0,2072,0,0,2011-07-12T16:15:29.000Z,UCdn5ZWBDm5UMl8aXKmCKWFQ,"Fisiopravoce - fisioterapia, pilates, massagens","['pilates', 'reformer', 'exercicios']",b'https://i.ytimg.com/vi/fQj5Av69tPc/default.jpg',,
-4QZAf82ZVY,"b""Chad Ochocinco's crazy training !!""",b'Hood training!!!\nHood training!!!\nHood training!!! Man of steel theme in background',10,1,2071,0,1,2013-07-31T20:39:00.000Z,UCkdR2CUxesE73sxk6WvlJFQ,Mc Lovin,"['muscle', 'training', 'Motivational Speaking (Profession)', 'Motivation (Taxonomy Subject)', 'black', 'fight', 'manofsteel', 'Superman (Fictional Character)', 'Crazy', 'Bench', 'Insane', 'Powerlifting', 'Insanity (Disease Or Medical Condition)', 'Funny', 'Strength', 'Combat (Media Genre)', 'Medicine (Field Of Study)', 'Chad Ochocinco (American Football Player)', 'Football (Sport)', 'American Football (Sport)', 'Workout', 'Fitness', 'Diablo', 'Exercise', 'Push', 'Ups', 'Lifting', 'Weightlifting', 'Gym', 'pull', 'Clean', 'Weight Training (Hobby)', 'Body']",b'https://i.ytimg.com/vi/-4QZAf82ZVY/default.jpg',,
v80MEwP96oA,b'Deep Fascia 3 Shoulder Training - Train for Massive Shoulders with this Unique Method',b'Pack on size and definition to your shoulders with this unique shoulder exercise. It has worked incredibly for Dean and it can work for you. Check it out!!',9,0,2070,0,0,2014-02-21T15:29:00.000Z,UCGLl5SggZs5fGbUtZdaUQ1w,LA Muscle,"['lamuscle', 'la muscle', 'dean ash', 'shoulders', 'deltoids', 'actvive channel', 'lamuscle tv', 'sky', '281', 'freesat', 'gym', 'hardcore', 'freeweights', 'biceps', 'arms', 'triceps', 'quads', 'bodybuilding', 'definition', 'tone', 'size', 'fat burning', 'norateen', 'fat stripper', 'protein', 'la wehy', 'jay cutler', 'ronnie coleman', 'maximuscle', 'my protein', 'promax', 'phil heath', 'arnold', 'mr olympia']",b'https://i.ytimg.com/vi/v80MEwP96oA/default.jpg',,
59CxPsM8VgQ,"b""CFX Sports - Jonathan '' Formiga '' Machado - Campe\xc3\xa3o MUNDIAL SUPINO""","b""Jonathan Machado '' Formiga '' campe\xc3\xa3o MUNDIAL por peso ( 67kg ) supino conseguindo erguer 215 kg no seu recorde pessoal\n33456759477691902597CFD .""",21,0,2070,0,0,2013-12-08T22:53:07.000Z,UCMQKHtL-h8TZTZ5jlHPd9xA,CFX Sports,"['CFX Sports', 'supino', 'campeao', 'mundial', 'peso', 'jonathan machado', 'formiga', '33456759477691902597CFD']",b'https://i.ytimg.com/vi/59CxPsM8VgQ/default.jpg',,
2FKYKODTtrU,b'Thai National Games 2014 - Men Body Building 75Kg Gold Medalist - Prinya Ayemoei',"b'Vigorous Fitness - Health, Fitness, Nutrition & Leisure in Thailand\nFor your viewing pleasure, please be sure to watch this video in 1080pHD\n\nYouTube Channel: http://www.youtube.com/user/VigorousSteve\nFacebook Fan Page: https://www.facebook.com/VigorousFitness\nTwitter: https://twitter.com/VigorousSteve\nWordpress Blog: http://vigoroussteve.com/\n\n\nSong Credits:\n""Sexergetic"" by Per Kiilstofte @ MachinimaSound.com\nhttp://www.youtube.com/user/MachinimaSound\nhttps://machinimasound.com/\n\n\nIntro & Outro Credits:\n""Abstract Painting - Acrylic Texture"" by Nicholas Raymond\nhttp://freestock.ca/\n\n""Pad Thai"" by Harold\'s Fonts\nhttp://haroldsfonts.com/\n\nColorful Particles Logo Reveal II"" by Sachin Joshi\nhttp://videohive.net/user/sachinjoshi\n\n""Backwards (reversed) FX 5"" by garethcoker\nhttp://audiojungle.net/user/garethcoker\n\n""Giant Impact 1"" by illuminations\nhttp://audiojungle.net/user/illuminations\n\n""Modern Glitch Logo"" by scoringaudiogeeks\nhttp://audiojungle.net/user/scoringaudiogeeks'",5,0,2068,0,0,2014-01-21T13:10:29.000Z,UC20rN1FDG5XaMxvAD7Ed4LQ,VigorousSteve,"['Vigorous', 'Fitness', 'Steve', 'Health', 'Healthy', 'Food', 'Nutrition', 'Supplements', 'Body', 'Building', 'Bodybuilding', 'Gym', 'Exercise', 'Exercises', 'Workout', 'Working', 'Out', 'Training', 'Weight', 'Lifting', 'Cardio', 'Personal', 'Coaching', 'Bangkok', 'Krung Thep', 'Siam', 'Ayutthaya', 'Chiang Mai', 'Chiang Rai', 'Kanchanaburi', 'Isaan', 'Pattaya', 'Hua Hin', 'Sukhothai', 'Krabi', 'Ko', 'Koh', 'Phuket', 'Chang', 'Lipe', 'Pha Ngan', 'Tao', 'Samet', 'Samui', 'Phi Phi', 'Lanta', 'Thai', 'National', 'Games', '2014', 'Suphan', 'Buri', 'MachinimaSound', 'Machinima', 'Sexergetic', 'Per Kiilstofte']",b'https://i.ytimg.com/vi/2FKYKODTtrU/default.jpg',,
OWunCksv__c,"b""Strength & Conditioning with The Gym'Backs""","b""The girls not only practice hard, but they condition even harder to get better for the season! Keep up the great work Gym'Backs!""",8,0,2068,0,1,2011-10-23T21:21:11.000Z,UCplaOm72XOz1PI8EC6CA7Nw,Natalie Bohonsky,"['Strength', 'Conditioning', 'with', 'The', ""Gym'Backs""]",b'https://i.ytimg.com/vi/OWunCksv__c/default.jpg',,
S_BJ9Go7pbU,"b""Gold's Gym-- Tips of the Trade""",b'Health Tips',1,1,2068,0,0,2008-09-22T14:50:50.000Z,UClk3T9YNbiStXwQZS8S8g2Q,localsonlynj2,"[""Gold's"", 'Gym', 'Health', 'fitness', 'tips']",b'https://i.ytimg.com/vi/S_BJ9Go7pbU/default.jpg',,
F-zfDM4c-iI,"b'12 weeks - pivots, heeling, and dumbbell'","b'Recorded on October 27, 2011 using a Flip Video camera.'",12,0,2068,0,5,2011-10-27T17:18:49.000Z,UCrEJXFn4Y5qlEZSGLlchvsA,dfenzi,['FlipShare'],b'https://i.ytimg.com/vi/F-zfDM4c-iI/default.jpg',,
HweXlpJgHDk,b'Muscle up competition',"b'Muscle up Competition at the 5b,s pull up jam in brooklyn the winner was the second man on the bar who is D-Real it was a tied between the first and second man on the bar but D-Real broke the tied i have video of other competitors coming soon'",13,0,2068,0,2,2011-08-21T21:56:31.000Z,UCsF-Z4VzmS4hBTvh90q5tqQ,BarStrength,['BarStrength Muscle up'],b'https://i.ytimg.com/vi/HweXlpJgHDk/default.jpg',,
POB2OUGFh0s,b'EM Classic Bodybuilding + 180 cm',b'Finale',1,1,2068,0,0,2008-05-29T18:02:24.000Z,UC5HF76a5-ys_18FkJVofjnA,wwwALLSTARSde,['Bodybuilding'],b'https://i.ytimg.com/vi/POB2OUGFh0s/default.jpg',,
M3xgAuBsBn0,b'2012 OPA London Championships Pre-Judging (Super Heavyweights)',b' ',8,1,2067,0,1,2012-11-30T19:46:45.000Z,UCkZ5sTTg4K-dz1HJ19OolaQ,Noah Hamilton,"['PUR Nutrition', 'Bodybuilding', 'Supplements', 'Fitness', 'Weight', 'Exercise', 'Workout', 'Muscle', 'Health', 'Training']",b'https://i.ytimg.com/vi/M3xgAuBsBn0/default.jpg',,
NHBmnqbGwCQ,b'Mit work with Coach Jesse@ FKA',"b'Recorded on January 8, 2010 using a Flip Video camcorder.'",3,0,2066,0,0,2010-01-09T02:05:28.000Z,UCoqRqxi_r6HNS51nqADcYsA,Bryan O. Williams,['Training'],b'https://i.ytimg.com/vi/NHBmnqbGwCQ/default.jpg',,
hZfIxCSLldY,b'Guy Cisternino - 2014 Toronto Pro',"b'Guy Cisternino posing at the 2014 Toronto Pro SuperShow in Toronto, Ontario, Canada.\n\nhttp://www.bodybuildingpro.com'",18,1,2066,0,11,2014-06-06T17:19:11.000Z,UCS2xYCMefI2wnjnuA6r9hDA,FitnessByMatt,"['Guy Cisternino', 'Toronto Pro Supershow', '2014 toronto pro', '2014 toronto pro supershow', 'bodybuilding', 'bodybuilders', 'pro bodybuilding', 'pro bodybuilders', 'ifbb pro bodybuilding', 'supplements', 'nutrition', 'exercise', 'working out', 'training', 'Weight Training (Hobby)', 'Physical Exercise (Word)', 'Fitness', 'Loss', 'Workout', 'Fitness (Magazine)', 'Muscle', 'Body']",b'https://i.ytimg.com/vi/hZfIxCSLldY/default.jpg',,
QqT_DpdDV6U,b'Halbgottschmiede - Strongmanworkout #TeamHalbgottschmiede',b'8%-MyProtein-Rabattcode: HGSFAN\n\xe2\x96\xba\xe2\x96\xba Die Supps: http://bit.ly/HalbgottSupps\n\nEin kurzes Video zum Restday.. ;)\n\n.. wenn ihr Lust auf mehr solcher Videos habt dann gebt mir einen Daumen hoch!\n\nhttp://www.halbgottschmie.de\nhttp://www.facebook.com/halbgottschmiede\nhttp://www.halbgottschmiede.bigcartel.com\n\n#Halbgottschmiede\n#Dragonslayermode',33,1,2063,0,3,2014-09-07T20:44:31.000Z,UCsP3--5Qvs9ngwhHelQ1fkw,Tetzel Halbgottschmiede,"['Halbgottschmiede', 'Tetzel', 'Dragonslayermode', 'Team', 'TeamHalbgottschmiede', 'Strongman', 'Workout', 'k3k', 'Kraftdreikampf', 'Tireflip', 'Farmes Walk', 'Deadlift', 'Mad', 'MadBall', 'Training', 'Press', 'Bench', 'Fitness', 'Powerlifting', 'Strongman (Profession)', 'Strength', 'Exercise', 'Lifting', 'Push', 'Weightlifting', 'Weight Training (Hobby)']",b'https://i.ytimg.com/vi/QqT_DpdDV6U/default.jpg',,
4fncDxDsEc8,b'Superman VS The Hulk Chipmunk Edition',b'had to be done',12,0,2062,0,9,2014-03-11T21:20:40.000Z,UCrSkk8MULT-9EhXILzzaZVw,MCCOMINATOR,"['lol epic', 'nathan', 'nate', 'mccominator', 'funny', 'win', 'fail', 'superman', 'hulk', 'chipmunk', 'ct', 'fletcher', 'parody', 'lol', 'epic', 'Hulk (Fictional Character)', 'Failure (Quotation Subject)']",b'https://i.ytimg.com/vi/4fncDxDsEc8/default.jpg',,
Zswn1W2zJHY,"b'Bullfarm @ GPC WORLDS 2012, Bardejov'","b'Bullfarmers at GPC Worlds 2012, Bardejov, Slovakia.\n\nResults:\n\nBench Press EQ\nJaakko V\xc3\xa4nttinen 1.place -100kg\nJani Ihalainen 3.place -125kg\nJuha Mentula 2.place -140kg\nJonas Rantanen 1.place -140kg'",9,0,2062,0,0,2012-09-24T10:07:46.000Z,UC_8Nsz0P4y3owSrU0DAv5Rw,Bullfarm,"['Bullfarm', 'Powerlifting', 'Bench Press', 'GPC 2012 Bardejov']",b'https://i.ytimg.com/vi/Zswn1W2zJHY/default.jpg',,
J8L6xH378s8,b'The Iron Spartan 4',"b'Chris Pluhacek is The Iron Spartan. In this episode of The Iron Spartan, Chris competes in the APF Powerlifting and Bench Press Nationals at the Europa Show of Champions in Orlando. \r\n\r\nHere\'s what Chris had to say after the meet. ""Going into the competition I felt great.\xc2\xa0 It was a lot earlier than most competitions and I am not a morning person by any means, but I felt great.\xc2\xa0 Pounding diet green tea all morning, and hitting the Hemo-Rage Ultra Concentrate before each even helped A TON! Overall I feel I could have done better, but still had higher numbers than in previous meets.\xc2\xa0 \r\n\xc2\xa0\r\nMy highest raw squat in a meet was 585 and that was with knee wraps.\xc2\xa0 I hit 595 with just a belt in this meet.\xc2\xa0 Going for 617 on my last attempt, after watching the video, I had my foot placement off from normal, and didn\'t keep my core tight.\xc2\xa0 \r\n\r\nGoing into bench, buzzing on Hemo, I felt on top of the world.\xc2\xa0 402 was easy, then for 430 felt even lighter.\xc2\xa0 My breathing was off when I went to 460 and and the pause before the call was real long, at least in my head.\xc2\xa0 I exploded off my chest but just inches to lockout and the bar came to a halt.\xc2\xa0 I think I may have over trained chest going into this.\xc2\xa0 I hit 495\xc2\xa0touch and go a couple weeks earlier.\xc2\xa0 May have forced my body into peaking too early on bench.\xc2\xa0 \r\n\xc2\xa0\r\nDeadlifts, I have no complaints.\xc2\xa0 Easy opening attempt of 600, then 705 felt like a warm up.\xc2\xa0 Jumped to 750, which would be a new personal record and later to find out a new federation record. I got it up and the crowd was ecstatic, then the side judges called hitching.\xc2\xa0 Hitching is if you bounce the bar or lean back and try and guide it up your thighs.\xc2\xa0 I watched the video from different angles, and the call could have gone either way.\xc2\xa0 What was more irritating is watching a guy that the judges knew for a long time do way worse than I did and get all white lights for a good lift!\xc2\xa0 Only thing this means is that I come back for the next one and pull 800!!!\xc2\xa0 No big deal!\xc2\xa0 \r\n\xc2\xa0\r\nBest part was meeting all the people at the booth the day before, and seeing all the faces in the crowd coming to support me in true Team Nutrex Fashion!\xc2\xa0 Couldn\'t ask for a better family!""\r\n\r\nVisit http://www.nutrex.com often to keep up with The Iron Spartan blogs.'",3,0,2062,0,0,2011-05-10T21:52:40.000Z,UCTV49X8TOLqhM6Z3v_KU0Fg,NutrexResearch,"['Chris', 'Pluhacek', 'Nutrex', 'Research', 'Power', 'Lifting', 'The', 'Iron', 'Spartan', 'weightlifting', 'workout', 'fitness', 'bodybuilding', 'tough guy', 'body-building']",b'https://i.ytimg.com/vi/J8L6xH378s8/default.jpg',,
HViFSwcaEt4,b'Prenatal Yoga - Part 1',b'Please consult your doctor or physician before practicing poses from this video. This is a prenatal yoga lesson. Of course everyone else can also follow however it is a gentle stretch for pregnant ladies. 7 minutes daily will help relax your body and keep your little one happy inside.',7,0,2062,0,0,2011-05-14T04:42:44.000Z,UCmLIua38SE1DkGycMJacTpA,Shavita Kotak,"['prenatal yoga', 'pregnancy yoga']",b'https://i.ytimg.com/vi/HViFSwcaEt4/default.jpg',,
eAvCFZAZCVQ,b'partner push circuit',"b'feet elevated by partner, close grip push, wide grip push up and body weight shoulder press, ladder down 5-1'",3,0,2061,0,1,2007-06-21T02:38:05.000Z,UC-uVPPNpuW1BBA2ji8QQ_aA,ktrain88,"['push', 'up', 'body', 'weight', 'partner', 'circuit', 'shoulder', 'press']",b'https://i.ytimg.com/vi/eAvCFZAZCVQ/default.jpg',,
HQ39QxbQ7hs,b'RONNIE SHIELDS THINKS PAST TRAINING WITH VANES MARTIROSYAN GIVES JERMELL CHARLO THE ADVANTAGE',"b'""It\'s going to be an explosive fight...this guy is coming to fight, so we have to be ready...I trained Vanes for a couple years,"" stated world-class trainer Ronnie Shields, who talked about the upcoming March 28 clash between his fighter, Jermell Charlo, and his former fighter, Vanes Martirosyan. Check it out!'",27,2,2061,0,1,2015-03-11T06:13:11.000Z,UCmxZw7N4Jyljr1RbSs4Ymaw,FightHype.com,"['Ronnie Shields', 'Vanes Martirosyan (Boxer)', 'Jermell Charlo', 'Boxing', 'FightHype']",b'https://i.ytimg.com/vi/HQ39QxbQ7hs/default.jpg',,
AlDOBCDqkCs,b'Cameron Hanshaw a.k.a Ninja',b'bunch of shtuff I learned at open gym :)',12,0,2061,0,6,2010-08-21T19:07:27.000Z,UCxnuV6JUxRUQmliWZjfcBvA,LifeThroughDefiance,"['wallflip', 'cheat gainer', 'gainer', 'double backflip', 'double sideflip', 'backflip full', 'round off tuck']",b'https://i.ytimg.com/vi/AlDOBCDqkCs/default.jpg',,
-w63dlLiZj4,"b'bailando Donny Garcia ""ten cuida\xc2\xb4o""gym mega force""'",b'',3,0,2061,0,0,2010-02-13T11:30:02.000Z,UChz0IPeckMo8ntD7hCSWf1A,JhennyBP,"['MVI', '0808']",b'https://i.ytimg.com/vi/-w63dlLiZj4/default.jpg',,
YjYu8771w3k,b'Torneo Centro de la Rep\xc3\xbablica 2012 Fisicoculturismo. Ganador Cesar Juli\xc3\xa1',b'Overall',1,1,2058,0,0,2012-08-25T00:45:18.000Z,UCtKGWQf19NB3nFjD-TLXXuQ,sjuliamosca,"['Torneo', 'Centro', 'de', 'la', 'República', '2012', 'Fisicoculturismo.', 'Ganador', 'Cesar', 'Juliá']",b'https://i.ytimg.com/vi/YjYu8771w3k/default.jpg',,
ZTuBJyEblIo,"b""Tomasz Adamek uk\xc5\x82ada w g\xc5\x82owie walk\xc4\x99 z Eddie'em Chambersem""",b'http://www.bokser.org - Najwi\xc4\x99kszy portal bokserski w Polsce przedstawia przygotowania Tomasza Adamka do walki z Eddiem Chambersem.',14,2,2058,0,4,2012-06-09T16:45:28.000Z,UC1WrrnARou7u6Co7FUlamuw,bokserorg,"['tomasz adamek', 'adamek', 'góral', 'eddie chambers', 'chambers', 'ziggy rozalski', 'rozalski', 'kathy duva', 'duva', 'main events', 'portfel.pl', 'boks', 'boxing', 'bokser', 'boxen', 'bokser.org']",b'https://i.ytimg.com/vi/ZTuBJyEblIo/default.jpg',,
WbR1q-4hQQ4,b'Copa Morriz 2012 Categoria Principiantes 75 Kg',b'http://www.sololosmasfuertes.com/ \nCOPA MORRIZ 2012\nEvento organizado por Mauricio Morriz Garza en Monterrey Nuevo le\xc3\xb3n iniciando en el a\xc3\xb1o 2006 \nhttp://www.mgymsport.com/',8,0,2058,0,2,2013-11-20T02:54:56.000Z,UCg2a8y3U-j-YYfYmWK2PS1A,Solo Los Mas Fuertes,"['Solo los mas fuertes', 'mauricio morris garza', 'fisicoculturismo mexico', 'bodybuilding', 'rutinas de ejercicios', 'mgym', 'mgymsport', 'alonso pineda', 'charro lomeli', 'angel Rangel', 'ifbb charro lomeli', 'ifbb angel Rangel', 'mauricio garza', 'los mas fuertes', 'mr mexico', 'alimentación', 'nutricion', 'fitness', 'exercise', 'muscle', 'Sorong nutrition', 'bodybuilder', 'gym', 'rutina de pecho', 'rutina de hombro', 'rutina de biceps', 'rutina de pierna', 'rutina para el gym', 'charro', 'morriz', 'morris', 'morriz classic']",b'https://i.ytimg.com/vi/WbR1q-4hQQ4/default.jpg',,
NvUFV5LsT5c,b'Gym killing part 3 of 5',b'once again i win',4,1,2058,0,0,2007-03-12T22:51:46.000Z,UCuA_ax8HFsP_4uu601z42AQ,Sunua,"['pokemon', 'gym', 'killing']",b'https://i.ytimg.com/vi/NvUFV5LsT5c/default.jpg',,
GCKLyA-2FQY,"b""Grinnell Women's Basketball Workout: 2:3""",b' ',5,0,2058,0,1,2009-06-14T21:18:31.000Z,UC7TBv59F6nOl0n7zHARS9VQ,kategluckman,"['two', 'point', 'three']",b'https://i.ytimg.com/vi/GCKLyA-2FQY/default.jpg',,
IjJsgnqeCUM,b'Spray Family Pullups',b'A few pullups from the Spray Family',6,1,2057,0,2,2008-11-03T23:32:00.000Z,UCs7fOwU4TovOBitD9F7VP-g,Dan Cerrillo,"['CrossFit', 'Bellevue']",b'https://i.ytimg.com/vi/IjJsgnqeCUM/default.jpg',,
bZ2FE-Y-EX0,b'Campeonato Powerlife Gym - Parte II',"b'A Emp\xc3\xb3rio das Vitaminas realizou do dia 20 de Agosto, o Campeonato de Supino Interno, na Academia Powwerlife Gym, em Bauru-Sp.\n\nGostou de v\xc3\xaddeo?Clique em gostei, e se inscreva no nosso canal para receber nossas atualiza\xc3\xa7\xc3\xb5es.\nwww.emporiodasvitaminas.com.br'",2,0,2057,0,2,2011-12-22T16:50:13.000Z,UCYGRoANmbjUX79Sd6lBxYiA,Empório Vitaminas,['2power'],b'https://i.ytimg.com/vi/bZ2FE-Y-EX0/default.jpg',,
